Stock Information for Ticker: FB
High         2.020886e+02
Low          1.974644e+02
Open         1.997521e+02
Close        1.998744e+02
Volume       2.030946e+07
Adj Close    1.998744e+02


              High          Low         Open        Close        Volume    Adj Close
count  1258.000000  1258.000000  1258.000000  1258.000000  1.258000e+03  1258.000000
mean    202.088649   197.464440   199.752122   199.874404  2.030946e+07   199.874404
std      61.474315    59.930320    60.630514    60.743177  1.239795e+07    60.743177
min     116.480003   113.550003   114.480003   115.050003  5.324760e+06   115.050003
25%     162.105000   157.687504   159.745003   159.700001  1.320985e+07   159.700001
50%     183.754997   179.930000   181.830002   181.744995  1.719975e+07   181.744995
75%     233.390003   227.282501   230.212502   231.397495  2.311872e+07   231.397495
max     384.329987   378.809998   381.500000   382.179993  1.698037e+08   382.179993


             ds       trend  yhat_lower  yhat_upper  trend_lower  trend_upper  additive_terms  additive_terms_lower  additive_terms_upper    weekly  weekly_lower  weekly_upper     yearly  yearly_lower  yearly_upper  multiplicative_terms  multiplicative_terms_lower  multiplicative_terms_upper        yhat
1061 2020-11-27  273.035423  255.922112  284.180271   273.035423   273.035423       -2.985060             -2.985060             -2.985060 -1.440414     -1.440414     -1.440414  -1.544647     -1.544647     -1.544647                   0.0                         0.0                         0.0  270.050363
1062 2020-11-30  273.884330  256.873015  284.416936   273.884330   273.884330       -3.491241             -3.491241             -3.491241 -1.796236     -1.796236     -1.796236  -1.695006     -1.695006     -1.695006                   0.0                         0.0                         0.0  270.393089
1063 2020-12-01  274.167299  257.193189  284.817300   274.167299   274.167299       -3.050571             -3.050571             -3.050571 -1.300205     -1.300205     -1.300205  -1.750366     -1.750366     -1.750366                   0.0                         0.0                         0.0  271.116728
1064 2020-12-02  274.450268  256.937229  284.985689   274.450268   274.450268       -3.174304             -3.174304             -3.174304 -1.362021     -1.362021     -1.362021  -1.812283     -1.812283     -1.812283                   0.0                         0.0                         0.0  271.275964
1065 2020-12-03  274.733237  256.435384  284.900611   274.733237   274.733237       -3.287251             -3.287251             -3.287251 -1.404170     -1.404170     -1.404170  -1.883080     -1.883080     -1.883080                   0.0                         0.0                         0.0  271.445986
1066 2020-12-04  275.016206  257.590160  285.002842   275.016206   275.016206       -3.405390             -3.405390             -3.405390 -1.440414     -1.440414     -1.440414  -1.964977     -1.964977     -1.964977                   0.0                         0.0                         0.0  271.610816
1067 2020-12-07  275.865113  258.335224  285.203543   275.865113   275.865113       -4.092909             -4.092909             -4.092909 -1.796236     -1.796236     -1.796236  -2.296674     -2.296674     -2.296674                   0.0                         0.0                         0.0  271.772204
1068 2020-12-08  276.148082  258.766968  286.570807   276.148082   276.148082       -3.741267             -3.741267             -3.741267 -1.300205     -1.300205     -1.300205  -2.441062     -2.441062     -2.441062                   0.0                         0.0                         0.0  272.406815
1069 2020-12-09  276.431051  259.589352  285.057913   276.431051   276.431051       -3.966120             -3.966120             -3.966120 -1.362021     -1.362021     -1.362021  -2.604099     -2.604099     -2.604099                   0.0                         0.0                         0.0  272.464931
1070 2020-12-10  276.714020  257.518634  286.720223   276.714020   276.714020       -4.190400             -4.190400             -4.190400 -1.404170     -1.404170     -1.404170  -2.786230     -2.786230     -2.786230                   0.0                         0.0                         0.0  272.523620
1071 2020-12-11  276.996989  258.958352  286.413075   276.996989   276.996989       -4.427863             -4.427863             -4.427863 -1.440414     -1.440414     -1.440414  -2.987450     -2.987450     -2.987450                   0.0                         0.0                         0.0  272.569126
1072 2020-12-14  277.845896  258.908216  286.849552   277.845896   277.845896       -5.494706             -5.494706             -5.494706 -1.796236     -1.796236     -1.796236  -3.698470     -3.698470     -3.698470                   0.0                         0.0                         0.0  272.351190
1073 2020-12-15  278.128865  259.447395  285.484908   278.128865   278.128865       -5.266653             -5.266653             -5.266653 -1.300205     -1.300205     -1.300205  -3.966448     -3.966448     -3.966448                   0.0                         0.0                         0.0  272.862212
1074 2020-12-16  278.411834  259.518257  287.032274   278.411834   278.411834       -5.608344             -5.608344             -5.608344 -1.362021     -1.362021     -1.362021  -4.246324     -4.246324     -4.246324                   0.0                         0.0                         0.0  272.803490
1075 2020-12-17  278.694803  258.677526  286.902831   278.694803   278.694803       -5.939459             -5.939459             -5.939459 -1.404170     -1.404170     -1.404170  -4.535289     -4.535289     -4.535289                   0.0                         0.0                         0.0  272.755344
1076 2020-12-18  278.977772  258.754851  287.358714   278.977772   278.977772       -6.270569             -6.270569             -6.270569 -1.440414     -1.440414     -1.440414  -4.830155     -4.830155     -4.830155                   0.0                         0.0                         0.0  272.707203
1077 2020-12-21  279.826679  258.382706  285.762077   279.826679   279.826679       -7.510012             -7.510012             -7.510012 -1.796236     -1.796236     -1.796236  -5.713777     -5.713777     -5.713777                   0.0                         0.0                         0.0  272.316667
1078 2020-12-22  280.109648  258.953931  285.698027   280.109648   280.109648       -7.295059             -7.295059             -7.295059 -1.300205     -1.300205     -1.300205  -5.994854     -5.994854     -5.994854                   0.0                         0.0                         0.0  272.814589
1079 2020-12-23  280.392617  257.936449  286.556275   280.392617   280.392617       -7.624425             -7.624425             -7.624425 -1.362021     -1.362021     -1.362021  -6.262404     -6.262404     -6.262404                   0.0                         0.0                         0.0  272.768192
1080 2020-12-24  280.675586  259.997592  286.629845   280.675586   280.675586       -7.916562             -7.916562             -7.916562 -1.404170     -1.404170     -1.404170  -6.512392     -6.512392     -6.512392                   0.0                         0.0                         0.0  272.759024
1081 2020-12-28  281.807462  259.446443  286.100122   281.807462   281.807462       -9.059432             -9.059432             -9.059432 -1.796236     -1.796236     -1.796236  -7.263196     -7.263196     -7.263196                   0.0                         0.0                         0.0  272.748030
1082 2020-12-29  282.090431  260.446021  287.152759   282.090431   282.090431       -8.673395             -8.673395             -8.673395 -1.300205     -1.300205     -1.300205  -7.373190     -7.373190     -7.373190                   0.0                         0.0                         0.0  273.417035
1083 2020-12-30  282.373400  260.144363  288.703491   282.373400   282.373400       -8.809558             -8.809558             -8.809558 -1.362021     -1.362021     -1.362021  -7.447537     -7.447537     -7.447537                   0.0                         0.0                         0.0  273.563842
1084 2020-12-31  282.656369  258.491491  287.637738   282.656369   282.656369       -8.889096             -8.889096             -8.889096 -1.404170     -1.404170     -1.404170  -7.484926     -7.484926     -7.484926                   0.0                         0.0                         0.0  273.767273
1085 2021-01-04  283.788245  261.181425  289.787084   283.788245   283.788245       -9.057323             -9.057323             -9.057323 -1.796236     -1.796236     -1.796236  -7.261088     -7.261088     -7.261088                   0.0                         0.0                         0.0  274.730922
1086 2021-01-05  284.071214  261.582361  289.687922   284.071214   284.071214       -8.416767             -8.416767             -8.416767 -1.300205     -1.300205     -1.300205  -7.116562     -7.116562     -7.116562                   0.0                         0.0                         0.0  275.654447
1087 2021-01-06  284.354183  261.611977  289.349130   284.354183   284.354183       -8.302772             -8.302772             -8.302772 -1.362021     -1.362021     -1.362021  -6.940752     -6.940752     -6.940752                   0.0                         0.0                         0.0  276.051411
1088 2021-01-07  284.637152  263.283902  290.042267   284.637152   284.637152       -8.140916             -8.140916             -8.140916 -1.404170     -1.404170     -1.404170  -6.736746     -6.736746     -6.736746                   0.0                         0.0                         0.0  276.496236
1089 2021-01-08  284.920121  262.205086  291.322586   284.920121   284.920121       -7.948545             -7.948545             -7.948545 -1.440414     -1.440414     -1.440414  -6.508131     -6.508131     -6.508131                   0.0                         0.0                         0.0  276.971576
1090 2021-01-11  285.769028  263.653842  292.737045   285.769028   285.769028       -7.512601             -7.512601             -7.512601 -1.796236     -1.796236     -1.796236  -5.716366     -5.716366     -5.716366                   0.0                         0.0                         0.0  278.256427
1091 2021-01-12  286.051997  265.855694  292.672693   286.051997   286.051997       -6.732603             -6.732603             -6.732603 -1.300205     -1.300205     -1.300205  -5.432398     -5.432398     -5.432398                   0.0                         0.0                         0.0  279.319393
1092 2021-01-13  286.334966  265.723807  294.534910   286.334966   286.334966       -6.508408             -6.508408             -6.508408 -1.362021     -1.362021     -1.362021  -5.146388     -5.146388     -5.146388                   0.0                         0.0                         0.0  279.826558
1093 2021-01-14  286.617935  264.997606  294.714792   286.617935   286.617935       -6.267295             -6.267295             -6.267295 -1.404170     -1.404170     -1.404170  -4.863124     -4.863124     -4.863124                   0.0                         0.0                         0.0  280.350640
1094 2021-01-15  286.900904  266.691314  294.333118   286.900904   286.900904       -6.027681             -6.027681             -6.027681 -1.440414     -1.440414     -1.440414  -4.587267     -4.587267     -4.587267                   0.0                         0.0                         0.0  280.873223
1095 2021-01-19  288.032780  269.334982  296.037574   288.032780   288.032780       -4.941683             -4.941683             -4.941683 -1.300205     -1.300205     -1.300205  -3.641478     -3.641478     -3.641478                   0.0                         0.0                         0.0  283.091096
1096 2021-01-20  288.315749  269.332702  297.579699   288.315749   288.315749       -4.823894             -4.823894             -4.823894 -1.362021     -1.362021     -1.362021  -3.461873     -3.461873     -3.461873                   0.0                         0.0                         0.0  283.491855
1097 2021-01-21  288.598718  269.307923  297.687119   288.598718   288.598718       -4.714430             -4.714430             -4.714430 -1.404170     -1.404170     -1.404170  -3.310260     -3.310260     -3.310260                   0.0                         0.0                         0.0  283.884288
1098 2021-01-22  288.881687  270.957294  297.707163   288.881687   288.881687       -4.628708             -4.628708             -4.628708 -1.440414     -1.440414     -1.440414  -3.188294     -3.188294     -3.188294                   0.0                         0.0                         0.0  284.252979
1099 2021-01-25  289.730594  270.917499  298.278662   289.730594   289.730594       -4.804346             -4.804346             -4.804346 -1.796236     -1.796236     -1.796236  -3.008111     -3.008111     -3.008111                   0.0                         0.0                         0.0  284.926247
1100 2021-01-26  290.013563  271.816471  301.144177   290.013563   290.013563       -4.309952             -4.309952             -4.309952 -1.300205     -1.300205     -1.300205  -3.009747     -3.009747     -3.009747                   0.0                         0.0                         0.0  285.703611
1101 2021-01-27  290.296532  271.657417  299.905535   290.296532   290.296532       -4.402854             -4.402854             -4.402854 -1.362021     -1.362021     -1.362021  -3.040833     -3.040833     -3.040833                   0.0                         0.0                         0.0  285.893678
1102 2021-01-28  290.579501  272.132321  300.041102   290.579501   290.579501       -4.504025             -4.504025             -4.504025 -1.404170     -1.404170     -1.404170  -3.099855     -3.099855     -3.099855                   0.0                         0.0                         0.0  286.075475
1103 2021-01-29  290.862470  272.772591  300.587306   290.862470   290.862470       -4.625352             -4.625352             -4.625352 -1.440414     -1.440414     -1.440414  -3.184938     -3.184938     -3.184938                   0.0                         0.0                         0.0  286.237118
1104 2021-02-01  291.711377  271.836685  300.296623   291.711377   291.711377       -5.370232             -5.370232             -5.370232 -1.796236     -1.796236     -1.796236  -3.573996     -3.573996     -3.573996                   0.0                         0.0                         0.0  286.341145
1105 2021-02-02  291.994346  273.709137  301.193299   291.994346   291.994346       -5.040274             -5.040274             -5.040274 -1.300205     -1.300205     -1.300205  -3.740069     -3.740069     -3.740069                   0.0                         0.0                         0.0  286.954072
1106 2021-02-03  292.277315  272.989257  301.216377   292.277315   292.277315       -5.282190             -5.282190             -5.282190 -1.362021     -1.362021     -1.362021  -3.920169     -3.920169     -3.920169                   0.0                         0.0                         0.0  286.995125
1107 2021-02-04  292.560284  273.564960  300.701554   292.560284   292.560284       -5.516104             -5.516104             -5.516104 -1.404170     -1.404170     -1.404170  -4.111933     -4.111933     -4.111933                   0.0                         0.0                         0.0  287.044180
1108 2021-02-05  292.843253  273.238996  301.547893   292.843253   292.843253       -5.753606             -5.753606             -5.753606 -1.440414     -1.440414     -1.440414  -4.313192     -4.313192     -4.313192                   0.0                         0.0                         0.0  287.089647
1109 2021-02-08  293.692160  271.987875  301.477772   293.692160   293.692160       -6.752660             -6.752660             -6.752660 -1.796236     -1.796236     -1.796236  -4.956424     -4.956424     -4.956424                   0.0                         0.0                         0.0  286.939500
1110 2021-02-09  293.975129  272.883626  301.012746   293.975129   293.975129       -6.480071             -6.480071             -6.480071 -1.300205     -1.300205     -1.300205  -5.179866     -5.179866     -5.179866                   0.0                         0.0                         0.0  287.495058
1111 2021-02-10  294.258098  273.160992  301.507624   294.258098   294.258098       -6.768745             -6.768745             -6.768745 -1.362021     -1.362021     -1.362021  -5.406724     -5.406724     -5.406724                   0.0                         0.0                         0.0  287.489353
1112 2021-02-11  294.541067  272.585931  301.881832   294.541067   294.541067       -7.041111             -7.041111             -7.041111 -1.404170     -1.404170     -1.404170  -5.636941     -5.636941     -5.636941                   0.0                         0.0                         0.0  287.499956
1113 2021-02-12  294.824036  273.449247  300.730978   294.824036   294.824036       -7.311262             -7.311262             -7.311262 -1.440414     -1.440414     -1.440414  -5.870848     -5.870848     -5.870848                   0.0                         0.0                         0.0  287.512774
1114 2021-02-16  295.955912  273.187370  301.840191   295.955912   295.955912       -8.162197             -8.162197             -8.162197 -1.300205     -1.300205     -1.300205  -6.861992     -6.861992     -6.861992                   0.0                         0.0                         0.0  287.793715
1115 2021-02-17  296.238881  274.349643  301.365339   296.238881   296.238881       -8.492637             -8.492637             -8.492637 -1.362021     -1.362021     -1.362021  -7.130616     -7.130616     -7.130616                   0.0                         0.0                         0.0  287.746244
1116 2021-02-18  296.521850  273.368008  301.851323   296.521850   296.521850       -8.815106             -8.815106             -8.815106 -1.404170     -1.404170     -1.404170  -7.410936     -7.410936     -7.410936                   0.0                         0.0                         0.0  287.706743
1117 2021-02-19  296.804819  274.337508  302.141010   296.804819   296.804819       -9.145131             -9.145131             -9.145131 -1.440414     -1.440414     -1.440414  -7.704718     -7.704718     -7.704718                   0.0                         0.0                         0.0  287.659688
1118 2021-02-22  297.653726  272.978423  300.926313   297.653726   297.653726      -10.479145            -10.479145            -10.479145 -1.796236     -1.796236     -1.796236  -8.682910     -8.682910     -8.682910                   0.0                         0.0                         0.0  287.174581
1119 2021-02-23  297.936695  273.749199  301.120460   297.936695   297.936695      -10.345766            -10.345766            -10.345766 -1.300205     -1.300205     -1.300205  -9.045561     -9.045561     -9.045561                   0.0                         0.0                         0.0  287.590929
1120 2021-02-24  298.219664  272.610697  300.509982   298.219664   298.219664      -10.789912            -10.789912            -10.789912 -1.362021     -1.362021     -1.362021  -9.427891     -9.427891     -9.427891                   0.0                         0.0                         0.0  287.429752
1121 2021-02-25  298.502633  273.537642  300.238894   298.502633   298.502633      -11.234318            -11.234318            -11.234318 -1.404170     -1.404170     -1.404170  -9.830148     -9.830148     -9.830148                   0.0                         0.0                         0.0  287.268315
1122 2021-02-26  298.785602  272.514238  300.322114   298.785602   298.785602      -11.692541            -11.692541            -11.692541 -1.440414     -1.440414     -1.440414 -10.252127    -10.252127    -10.252127                   0.0                         0.0                         0.0  287.093061
1123 2021-03-01  299.634509  272.149306  300.141737   299.634509   299.634509      -13.423288            -13.423288            -13.423288 -1.796236     -1.796236     -1.796236 -11.627052    -11.627052    -11.627052                   0.0                         0.0                         0.0  286.211221
1124 2021-03-02  299.917478  272.373969  299.122290   299.917478   299.917478      -13.416292            -13.416292            -13.416292 -1.300205     -1.300205     -1.300205 -12.116087    -12.116087    -12.116087                   0.0                         0.0                         0.0  286.501186
1125 2021-03-03  300.200447  272.012333  300.091063   300.200447   300.200447      -13.978498            -13.978498            -13.978498 -1.362021     -1.362021     -1.362021 -12.616477    -12.616477    -12.616477                   0.0                         0.0                         0.0  286.221949
1126 2021-03-04  300.483416  272.289924  299.855070   300.483416   300.483416      -14.529327            -14.529327            -14.529327 -1.404170     -1.404170     -1.404170 -13.125157    -13.125157    -13.125157                   0.0                         0.0                         0.0  285.954088
1127 2021-03-05  300.766385  271.364960  299.811746   300.766385   300.766385      -15.079092            -15.079092            -15.079092 -1.440414     -1.440414     -1.440414 -13.638679    -13.638679    -13.638679                   0.0                         0.0                         0.0  285.687292
1128 2021-03-08  301.615292  271.324076  298.256892   301.615292   301.615292      -16.965703            -16.965703            -16.965703 -1.796236     -1.796236     -1.796236 -15.169468    -15.169468    -15.169468                   0.0                         0.0                         0.0  284.649588
1129 2021-03-09  301.898261  270.210580  299.454068   301.898261   301.898261      -16.962787            -16.962787            -16.962787 -1.300205     -1.300205     -1.300205 -15.662582    -15.662582    -15.662582                   0.0                         0.0                         0.0  284.935474
1130 2021-03-10  302.181230  271.481815  298.388542   302.181230   302.181230      -17.502003            -17.502003            -17.502003 -1.362021     -1.362021     -1.362021 -16.139983    -16.139983    -16.139983                   0.0                         0.0                         0.0  284.679226
1131 2021-03-11  302.464199  270.396338  299.455500   302.464199   302.464199      -18.001617            -18.001617            -18.001617 -1.404170     -1.404170     -1.404170 -16.597446    -16.597446    -16.597446                   0.0                         0.0                         0.0  284.462582
1132 2021-03-12  302.747168  270.841818  298.233702   302.747168   302.747168      -18.471315            -18.471315            -18.471315 -1.440414     -1.440414     -1.440414 -17.030902    -17.030902    -17.030902                   0.0                         0.0                         0.0  284.275852
1133 2021-03-15  303.596075  270.102290  297.583773   303.596075   303.596075      -19.946657            -19.946657            -19.946657 -1.796236     -1.796236     -1.796236 -18.150421    -18.150421    -18.150421                   0.0                         0.0                         0.0  283.649418
1134 2021-03-16  303.879044  270.706780  298.471421   303.879044   303.879044      -19.753015            -19.753015            -19.753015 -1.300205     -1.300205     -1.300205 -18.452810    -18.452810    -18.452810                   0.0                         0.0                         0.0  284.126028
1135 2021-03-17  304.162013  271.284724  297.941835   304.162013   304.162013      -20.077648            -20.077648            -20.077648 -1.362021     -1.362021     -1.362021 -18.715627    -18.715627    -18.715627                   0.0                         0.0                         0.0  284.084365
1136 2021-03-18  304.444982  271.086741  297.838761   304.444982   304.444982      -20.341258            -20.341258            -20.341258 -1.404170     -1.404170     -1.404170 -18.937088    -18.937088    -18.937088                   0.0                         0.0                         0.0  284.103723
1137 2021-03-19  304.727951  269.617828  297.753217   304.727951   304.727951      -20.556338            -20.556338            -20.556338 -1.440414     -1.440414     -1.440414 -19.115924    -19.115924    -19.115924                   0.0                         0.0                         0.0  284.171613
1138 2021-03-22  305.576858  269.873078  298.030918   305.576858   305.576858      -21.187977            -21.187977            -21.187977 -1.796236     -1.796236     -1.796236 -19.391741    -19.391741    -19.391741                   0.0                         0.0                         0.0  284.388881
1139 2021-03-23  305.859827  271.278244  299.093556   305.859827   305.859827      -20.697817            -20.697817            -20.697817 -1.300205     -1.300205     -1.300205 -19.397612    -19.397612    -19.397612                   0.0                         0.0                         0.0  285.162009
1140 2021-03-24  306.142796  272.295124  299.523549   306.142796   306.142796      -20.724014            -20.724014            -20.724014 -1.362021     -1.362021     -1.362021 -19.361993    -19.361993    -19.361993                   0.0                         0.0                         0.0  285.418782
1141 2021-03-25  306.425765  271.032063  300.417123   306.425765   306.425765      -20.690566            -20.690566            -20.690566 -1.404170     -1.404170     -1.404170 -19.286396    -19.286396    -19.286396                   0.0                         0.0                         0.0  285.735199
1142 2021-03-26  306.708734  271.239723  299.433022   306.708734   306.708734      -20.613055            -20.613055            -20.613055 -1.440414     -1.440414     -1.440414 -19.172642    -19.172642    -19.172642                   0.0                         0.0                         0.0  286.095678
1143 2021-03-29  307.557641  273.764096  302.090513   307.557641   307.557641      -20.420243            -20.420243            -20.420243 -1.796236     -1.796236     -1.796236 -18.624008    -18.624008    -18.624008                   0.0                         0.0                         0.0  287.137397
1144 2021-03-30  307.840610  274.993973  301.615631   307.840610   307.840610      -19.680038            -19.680038            -19.680038 -1.300205     -1.300205     -1.300205 -18.379833    -18.379833    -18.379833                   0.0                         0.0                         0.0  288.160572
1145 2021-03-31  308.123579  274.938211  302.077110   308.123579   308.123579      -19.471030            -19.471030            -19.471030 -1.362021     -1.362021     -1.362021 -18.109009    -18.109009    -18.109009                   0.0                         0.0                         0.0  288.652549
1146 2021-04-01  308.406548  275.406132  303.188728   308.406548   308.406548      -19.218028            -19.218028            -19.218028 -1.404170     -1.404170     -1.404170 -17.813857    -17.813857    -17.813857                   0.0                         0.0                         0.0  289.188520
1147 2021-04-05  309.538424  277.169627  304.411638   309.538424   309.538424      -18.227189            -18.227189            -18.227189 -1.796236     -1.796236     -1.796236 -16.430953    -16.430953    -16.430953                   0.0                         0.0                         0.0  291.311235
1148 2021-04-06  309.821393  278.375544  306.399773   309.821393   309.821393      -17.343250            -17.343250            -17.343250 -1.300205     -1.300205     -1.300205 -16.043045    -16.043045    -16.043045                   0.0                         0.0                         0.0  292.478143
1149 2021-04-07  310.104362  278.922080  306.411636   310.104362   310.104362      -17.002787            -17.002787            -17.002787 -1.362021     -1.362021     -1.362021 -15.640766    -15.640766    -15.640766                   0.0                         0.0                         0.0  293.101575
1150 2021-04-08  310.387331  280.394577  308.339948   310.387331   310.387331      -16.629104            -16.629104            -16.629104 -1.404170     -1.404170     -1.404170 -15.224934    -15.224934    -15.224934                   0.0                         0.0                         0.0  293.758226
1151 2021-04-09  310.670300  279.857707  308.145294   310.670300   310.670300      -16.236547            -16.236547            -16.236547 -1.440414     -1.440414     -1.440414 -14.796133    -14.796133    -14.796133                   0.0                         0.0                         0.0  294.433753
1152 2021-04-12  311.519207  281.242509  309.962251   311.519207   311.519207      -15.231209            -15.231209            -15.231209 -1.796236     -1.796236     -1.796236 -13.434974    -13.434974    -13.434974                   0.0                         0.0                         0.0  296.287997
1153 2021-04-13  311.802176  283.281891  311.323014   311.802176   311.802176      -14.256906            -14.256906            -14.256906 -1.300205     -1.300205     -1.300205 -12.956700    -12.956700    -12.956700                   0.0                         0.0                         0.0  297.545270
1154 2021-04-14  312.085145  283.904586  311.724997   312.085145   312.085145      -13.828197            -13.828197            -13.828197 -1.362021     -1.362021     -1.362021 -12.466176    -12.466176    -12.466176                   0.0                         0.0                         0.0  298.256948
1155 2021-04-15  312.368114  285.117644  313.734154   312.368114   312.368114      -13.367602            -13.367602            -13.367602 -1.404170     -1.404170     -1.404170 -11.963432    -11.963432    -11.963432                   0.0                         0.0                         0.0  299.000511
1156 2021-04-16  312.651083  286.242935  313.726758   312.651083   312.651083      -12.888998            -12.888998            -12.888998 -1.440414     -1.440414     -1.440414 -11.448585    -11.448585    -11.448585                   0.0                         0.0                         0.0  299.762084
1157 2021-04-19  313.499990  287.651577  315.223287   313.499990   313.499990      -11.631173            -11.631173            -11.631173 -1.796236     -1.796236     -1.796236  -9.834938     -9.834938     -9.834938                   0.0                         0.0                         0.0  301.868816
1158 2021-04-20  313.782959  288.522974  315.935653   313.782959   313.782959      -10.576475            -10.576475            -10.576475 -1.300205     -1.300205     -1.300205  -9.276270     -9.276270     -9.276270                   0.0                         0.0                         0.0  303.206484
1159 2021-04-21  314.065928  289.823537  317.983657   314.065928   314.065928      -10.071011            -10.071011            -10.071011 -1.362021     -1.362021     -1.362021  -8.708990     -8.708990     -8.708990                   0.0                         0.0                         0.0  303.994917
1160 2021-04-22  314.348897  290.781972  318.596100   314.348897   314.348897       -9.538777             -9.538777             -9.538777 -1.404170     -1.404170     -1.404170  -8.134607     -8.134607     -8.134607                   0.0                         0.0                         0.0  304.810119
1161 2021-04-23  314.631866  291.249302  319.508985   314.631866   314.631866       -8.995342             -8.995342             -8.995342 -1.440414     -1.440414     -1.440414  -7.554928     -7.554928     -7.554928                   0.0                         0.0                         0.0  305.636524
1162 2021-04-26  315.480773  292.460006  322.205707   315.480773   315.480773       -7.602744             -7.602744             -7.602744 -1.796236     -1.796236     -1.796236  -5.806508     -5.806508     -5.806508                   0.0                         0.0                         0.0  307.878029
1163 2021-04-27  315.763742  295.402465  321.808358   315.763742   315.763742       -6.529490             -6.529490             -6.529490 -1.300205     -1.300205     -1.300205  -5.229285     -5.229285     -5.229285                   0.0                         0.0                         0.0  309.234252
1164 2021-04-28  316.046711  297.046686  324.197246   316.046711   316.046711       -6.021713             -6.021713             -6.021713 -1.362021     -1.362021     -1.362021  -4.659692     -4.659692     -4.659692                   0.0                         0.0                         0.0  310.024998
1165 2021-04-29  316.329680  296.267724  323.595274   316.329680   316.329680       -5.504986             -5.504986             -5.504986 -1.404170     -1.404170     -1.404170  -4.100816     -4.100816     -4.100816                   0.0                         0.0                         0.0  310.824693
1166 2021-04-30  316.612649  297.576904  326.210261   316.612649   316.612649       -4.996188             -4.996188             -4.996188 -1.440414     -1.440414     -1.440414  -3.555775     -3.555775     -3.555775                   0.0                         0.0                         0.0  311.616460
1167 2021-05-03  317.461556  299.206628  328.570859   317.461556   317.461556       -3.830139             -3.830139             -3.830139 -1.796236     -1.796236     -1.796236  -2.033903     -2.033903     -2.033903                   0.0                         0.0                         0.0  313.631417
1168 2021-05-04  317.744525  301.180840  329.648921   317.744525   317.744525       -2.873835             -2.873835             -2.873835 -1.300205     -1.300205     -1.300205  -1.573630     -1.573630     -1.573630                   0.0                         0.0                         0.0  314.870690
1169 2021-05-05  318.027494  302.233127  330.028187   318.027494   318.027494       -2.502869             -2.502869             -2.502869 -1.362021     -1.362021     -1.362021  -1.140849     -1.140849     -1.140849                   0.0                         0.0                         0.0  315.524624
1170 2021-05-06  318.310463  302.176794  329.583820   318.310463   318.310463       -2.141596             -2.141596             -2.141596 -1.404170     -1.404170     -1.404170  -0.737426     -0.737426     -0.737426                   0.0                         0.0                         0.0  316.168867
1171 2021-05-07  318.593432  302.484983  331.221893   318.593432   318.593432       -1.805214             -1.805214             -1.805214 -1.440414     -1.440414     -1.440414  -0.364800     -0.364800     -0.364800                   0.0                         0.0                         0.0  316.788217
1172 2021-05-10  319.442338  303.353993  332.250457   319.442338   319.442338       -1.235130             -1.235130             -1.235130 -1.796236     -1.796236     -1.796236   0.561106      0.561106      0.561106                   0.0                         0.0                         0.0  318.207209
1173 2021-05-11  319.725307  305.526454  333.567365   319.725307   319.725307       -0.494276             -0.494276             -0.494276 -1.300205     -1.300205     -1.300205   0.805929      0.805929      0.805929                   0.0                         0.0                         0.0  319.231031
1174 2021-05-12  320.008276  305.674743  333.038469   320.008276   320.008276       -0.341777             -0.341777             -0.341777 -1.362021     -1.362021     -1.362021   1.020244      1.020244      1.020244                   0.0                         0.0                         0.0  319.666500
1175 2021-05-13  320.291245  304.907064  334.333657   320.291245   320.291245       -0.198518             -0.198518             -0.198518 -1.404170     -1.404170     -1.404170   1.205652      1.205652      1.205652                   0.0                         0.0                         0.0  320.092727
1176 2021-05-14  320.574214  306.233590  333.570761   320.574214   320.574214       -0.076190             -0.076190             -0.076190 -1.440414     -1.440414     -1.440414   1.364224      1.364224      1.364224                   0.0                         0.0                         0.0  320.498025
1177 2021-05-17  321.423121  306.835534  334.622056   321.423121   321.423121       -0.090595             -0.090595             -0.090595 -1.796236     -1.796236     -1.796236   1.705641      1.705641      1.705641                   0.0                         0.0                         0.0  321.332527
1178 2021-05-18  321.706090  308.832039  335.614995   321.706090   321.706090        0.484952              0.484952              0.484952 -1.300205     -1.300205     -1.300205   1.785157      1.785157      1.785157                   0.0                         0.0                         0.0  322.191042
1179 2021-05-19  321.989059  308.468250  335.088994   321.989059   321.989059        0.491277              0.491277              0.491277 -1.362021     -1.362021     -1.362021   1.853297      1.853297      1.853297                   0.0                         0.0                         0.0  322.480336
1180 2021-05-20  322.272028  309.103774  335.977310   322.272028   322.272028        0.509503              0.509503              0.509503 -1.404170     -1.404170     -1.404170   1.913673      1.913673      1.913673                   0.0                         0.0                         0.0  322.781532
1181 2021-05-21  322.554997  308.909049  335.872183   322.554997   322.554997        0.529468              0.529468              0.529468 -1.440414     -1.440414     -1.440414   1.969881      1.969881      1.969881                   0.0                         0.0                         0.0  323.084465
1182 2021-05-24  323.403904  310.264516  337.318704   323.403904   323.403904        0.351244              0.351244              0.351244 -1.796236     -1.796236     -1.796236   2.147480      2.147480      2.147480                   0.0                         0.0                         0.0  323.755149
1183 2021-05-25  323.686873  310.052052  337.831053   323.686873   323.686873        0.919613              0.919613              0.919613 -1.300205     -1.300205     -1.300205   2.219818      2.219818      2.219818                   0.0                         0.0                         0.0  324.606486
1184 2021-05-26  323.969842  310.338647  338.818967   323.969842   323.969842        0.940958              0.940958              0.940958 -1.362021     -1.362021     -1.362021   2.302979      2.302979      2.302979                   0.0                         0.0                         0.0  324.910801
