Stock Information for Ticker: TSLA
High         1.964112e+02
Low          1.878469e+02
Open         1.922876e+02
Close        1.923936e+02
Volume       4.441423e+07
Adj Close    1.923936e+02


              High          Low         Open        Close        Volume    Adj Close
count  1258.000000  1258.000000  1258.000000  1258.000000  1.258000e+03  1258.000000
mean    196.411180   187.846851   192.287628   192.393562  4.441423e+07   192.393562
std     240.219441   229.904260   235.359001   235.411583  3.034186e+07   235.411583
min      36.945999    35.397999    36.220001    35.793999  9.387500e+06    35.793999
25%      56.757999    54.983500    55.746999    55.819499  2.474150e+07    55.819499
50%      68.577000    66.043999    67.264000    67.103001  3.496850e+07    67.103001
75%     196.346500   182.348003   187.176498   189.521496  5.211238e+07   189.521496
max     900.400024   871.599976   891.380005   883.090027  3.046940e+08   883.090027


             ds        trend   yhat_lower   yhat_upper  trend_lower  trend_upper  additive_terms  additive_terms_lower  additive_terms_upper    weekly  weekly_lower  weekly_upper     yearly  yearly_lower  yearly_upper  multiplicative_terms  multiplicative_terms_lower  multiplicative_terms_upper         yhat
554  2018-11-20    60.521614    -2.709187   111.918703    60.521614    60.521614       -6.064509             -6.064509             -6.064509 -2.851961     -2.851961     -2.851961  -3.212548     -3.212548     -3.212548                   0.0                         0.0                         0.0    54.457105
555  2018-11-21    60.471946    -2.619413   111.827975    60.471946    60.471946       -4.619489             -4.619489             -4.619489 -3.286707     -3.286707     -3.286707  -1.332782     -1.332782     -1.332782                   0.0                         0.0                         0.0    55.852457
556  2018-11-23    60.372609     4.528139   117.666694    60.372609    60.372609       -1.703090             -1.703090             -1.703090 -4.229679     -4.229679     -4.229679   2.526589      2.526589      2.526589                   0.0                         0.0                         0.0    58.669520
557  2018-11-26    60.223605     7.922796   122.952962    60.223605    60.223605        5.973914              5.973914              5.973914 -2.244307     -2.244307     -2.244307   8.218221      8.218221      8.218221                   0.0                         0.0                         0.0    66.197518
558  2018-11-27    60.173937     8.667051   128.582293    60.173937    60.173937        7.148818              7.148818              7.148818 -2.851961     -2.851961     -2.851961  10.000778     10.000778     10.000778                   0.0                         0.0                         0.0    67.322754
559  2018-11-28    60.124268    10.717568   130.980143    60.124268    60.124268        8.406366              8.406366              8.406366 -3.286707     -3.286707     -3.286707  11.693073     11.693073     11.693073                   0.0                         0.0                         0.0    68.530635
560  2018-11-29    60.074600    11.386398   126.462976    60.074600    60.074600        9.609997              9.609997              9.609997 -3.668538     -3.668538     -3.668538  13.278536     13.278536     13.278536                   0.0                         0.0                         0.0    69.684598
561  2018-11-30    60.024932    17.360111   130.022575    60.024932    60.024932       10.513608             10.513608             10.513608 -4.229679     -4.229679     -4.229679  14.743287     14.743287     14.743287                   0.0                         0.0                         0.0    70.538540
562  2018-12-03    59.875927    22.223378   138.389037    59.875927    59.875927       16.076719             16.076719             16.076719 -2.244307     -2.244307     -2.244307  18.321026     18.321026     18.321026                   0.0                         0.0                         0.0    75.952646
563  2018-12-04    59.826259    12.780375   135.018915    59.826259    59.826259       16.375590             16.375590             16.375590 -2.851961     -2.851961     -2.851961  19.227551     19.227551     19.227551                   0.0                         0.0                         0.0    76.201849
564  2018-12-06    59.726923    17.606127   131.395436    59.726923    59.726923       16.954575             16.954575             16.954575 -3.668538     -3.668538     -3.668538  20.623114     20.623114     20.623114                   0.0                         0.0                         0.0    76.681498
565  2018-12-07    59.677254    20.215517   138.519978    59.677254    59.677254       16.898207             16.898207             16.898207 -4.229679     -4.229679     -4.229679  21.127886     21.127886     21.127886                   0.0                         0.0                         0.0    76.575461
566  2018-12-10    59.528250    22.162755   143.292648    59.528250    59.528250       19.782801             19.782801             19.782801 -2.244307     -2.244307     -2.244307  22.027108     22.027108     22.027108                   0.0                         0.0                         0.0    79.311050
567  2018-12-11    59.478581    19.563856   133.997260    59.478581    59.478581       19.327657             19.327657             19.327657 -2.851961     -2.851961     -2.851961  22.179618     22.179618     22.179618                   0.0                         0.0                         0.0    78.806239
568  2018-12-12    59.428913    20.389997   133.209396    59.428913    59.428913       19.005095             19.005095             19.005095 -3.286707     -3.286707     -3.286707  22.291802     22.291802     22.291802                   0.0                         0.0                         0.0    78.434008
569  2018-12-13    59.379245    17.444650   134.728357    59.379245    59.379245       18.716705             18.716705             18.716705 -3.668538     -3.668538     -3.668538  22.385243     22.385243     22.385243                   0.0                         0.0                         0.0    78.095950
570  2018-12-14    59.329577    19.871997   133.666152    59.329577    59.329577       18.252190             18.252190             18.252190 -4.229679     -4.229679     -4.229679  22.481869     22.481869     22.481869                   0.0                         0.0                         0.0    77.581767
571  2018-12-17    59.180572    22.396524   142.638528    59.180572    59.180572       20.759952             20.759952             20.759952 -2.244307     -2.244307     -2.244307  23.004259     23.004259     23.004259                   0.0                         0.0                         0.0    79.940524
572  2018-12-18    59.130904    20.841804   139.332704    59.130904    59.130904       20.469595             20.469595             20.469595 -2.851961     -2.851961     -2.851961  23.321556     23.321556     23.321556                   0.0                         0.0                         0.0    79.600499
573  2018-12-19    59.081236    16.012213   141.172770    59.081236    59.081236       20.452223             20.452223             20.452223 -3.286707     -3.286707     -3.286707  23.738930     23.738930     23.738930                   0.0                         0.0                         0.0    79.533459
574  2018-12-20    59.031567    21.034379   137.852405    59.031567    59.031567       20.601508             20.601508             20.601508 -3.668538     -3.668538     -3.668538  24.270047     24.270047     24.270047                   0.0                         0.0                         0.0    79.633076
575  2018-12-21    58.981899    22.172430   135.894055    58.981899    58.981899       20.696164             20.696164             20.696164 -4.229679     -4.229679     -4.229679  24.925843     24.925843     24.925843                   0.0                         0.0                         0.0    79.678063
576  2018-12-24    58.832894    27.490162   143.862515    58.832894    58.832894       25.461356             25.461356             25.461356 -2.244307     -2.244307     -2.244307  27.705663     27.705663     27.705663                   0.0                         0.0                         0.0    84.294251
577  2018-12-26    58.733558    26.084975   144.367189    58.733558    58.733558       26.958753             26.958753             26.958753 -3.286707     -3.286707     -3.286707  30.245460     30.245460     30.245460                   0.0                         0.0                         0.0    85.692311
578  2018-12-27    58.683890    30.130081   146.933162    58.683890    58.683890       28.039527             28.039527             28.039527 -3.668538     -3.668538     -3.668538  31.708065     31.708065     31.708065                   0.0                         0.0                         0.0    86.723417
579  2018-12-28    58.634221    27.740762   143.633253    58.634221    58.634221       29.056943             29.056943             29.056943 -4.229679     -4.229679     -4.229679  33.286622     33.286622     33.286622                   0.0                         0.0                         0.0    87.691164
580  2018-12-31    58.485217    38.320870   152.456008    58.485217    58.485217       36.339416             36.339416             36.339416 -2.244307     -2.244307     -2.244307  38.583723     38.583723     38.583723                   0.0                         0.0                         0.0    94.824633
581  2019-01-02    58.385880    38.993808   155.025659    58.385880    58.385880       39.133069             39.133069             39.133069 -3.286707     -3.286707     -3.286707  42.419776     42.419776     42.419776                   0.0                         0.0                         0.0    97.518950
582  2019-01-03    58.336212    38.772997   154.544547    58.336212    58.336212       40.706490             40.706490             40.706490 -3.668538     -3.668538     -3.668538  44.375028     44.375028     44.375028                   0.0                         0.0                         0.0    99.042702
583  2019-01-04    58.286544    40.642136   159.847884    58.286544    58.286544       42.100633             42.100633             42.100633 -4.229679     -4.229679     -4.229679  46.330312     46.330312     46.330312                   0.0                         0.0                         0.0   100.387177
584  2019-01-07    58.137539    50.038722   162.137802    58.137539    58.137539       49.775384             49.775384             49.775384 -2.244307     -2.244307     -2.244307  52.019691     52.019691     52.019691                   0.0                         0.0                         0.0   107.912924
585  2019-01-08    58.087871    48.832609   165.709833    58.087871    58.087871       50.952033             50.952033             50.952033 -2.851961     -2.851961     -2.851961  53.803993     53.803993     53.803993                   0.0                         0.0                         0.0   109.039904
586  2019-01-09    58.038203    53.706425   168.316486    58.038203    58.038203       52.222674             52.222674             52.222674 -3.286707     -3.286707     -3.286707  55.509381     55.509381     55.509381                   0.0                         0.0                         0.0   110.260877
587  2019-01-10    57.988535    52.633408   171.635144    57.988535    57.988535       53.456396             53.456396             53.456396 -3.668538     -3.668538     -3.668538  57.124934     57.124934     57.124934                   0.0                         0.0                         0.0   111.444930
588  2019-01-11    57.938866    51.943662   177.333339    57.938866    57.938866       54.412119             54.412119             54.412119 -4.229679     -4.229679     -4.229679  58.641798     58.641798     58.641798                   0.0                         0.0                         0.0   112.350985
589  2019-01-14    57.789862    64.840463   180.565773    57.789862    57.789862       60.299331             60.299331             60.299331 -2.244307     -2.244307     -2.244307  62.543638     62.543638     62.543638                   0.0                         0.0                         0.0   118.089192
590  2019-01-15    57.740193    59.698591   177.002268    57.740193    57.740193       60.767556             60.767556             60.767556 -2.851961     -2.851961     -2.851961  63.619516     63.619516     63.619516                   0.0                         0.0                         0.0   118.507749
591  2019-01-16    57.690525    61.063024   179.079062    57.690525    57.690525       61.296872             61.296872             61.296872 -3.286707     -3.286707     -3.286707  64.583579     64.583579     64.583579                   0.0                         0.0                         0.0   118.987397
592  2019-01-17    57.640857    58.606349   176.888926    57.640857    57.640857       61.770114             61.770114             61.770114 -3.668538     -3.668538     -3.668538  65.438652     65.438652     65.438652                   0.0                         0.0                         0.0   119.410970
593  2019-01-18    57.591189    61.363529   181.753044    57.591189    57.591189       61.959210             61.959210             61.959210 -4.229679     -4.229679     -4.229679  66.188889     66.188889     66.188889                   0.0                         0.0                         0.0   119.550398
594  2019-01-22    57.392516    61.359320   181.399425    57.392516    57.392516       65.403000             65.403000             65.403000 -2.851961     -2.851961     -2.851961  68.254960     68.254960     68.254960                   0.0                         0.0                         0.0   122.795515
595  2019-01-23    57.342848    60.899649   173.637484    57.342848    57.342848       65.282765             65.282765             65.282765 -3.286707     -3.286707     -3.286707  68.569472     68.569472     68.569472                   0.0                         0.0                         0.0   122.625613
596  2019-01-24    57.293179    63.320492   181.653729    57.293179    57.293179       65.146991             65.146991             65.146991 -3.668538     -3.668538     -3.668538  68.815529     68.815529     68.815529                   0.0                         0.0                         0.0   122.440170
597  2019-01-25    57.243511    60.656731   181.870785    57.243511    57.243511       64.768690             64.768690             64.768690 -4.229679     -4.229679     -4.229679  68.998369     68.998369     68.998369                   0.0                         0.0                         0.0   122.012201
598  2019-01-28    57.094506    63.266911   178.261752    57.094506    57.094506       66.961092             66.961092             66.961092 -2.244307     -2.244307     -2.244307  69.205399     69.205399     69.205399                   0.0                         0.0                         0.0   124.055598
599  2019-01-29    57.044838    62.747353   185.625921    57.044838    57.044838       66.315385             66.315385             66.315385 -2.851961     -2.851961     -2.851961  69.167345     69.167345     69.167345                   0.0                         0.0                         0.0   123.360223
600  2019-01-30    56.995170    67.945599   180.440680    56.995170    56.995170       65.789249             65.789249             65.789249 -3.286707     -3.286707     -3.286707  69.075956     69.075956     69.075956                   0.0                         0.0                         0.0   122.784419
601  2019-01-31    56.945502    61.366745   183.929989    56.945502    56.945502       65.260880             65.260880             65.260880 -3.668538     -3.668538     -3.668538  68.929418     68.929418     68.929418                   0.0                         0.0                         0.0   122.206382
602  2019-02-01    56.895833    66.898092   179.993021    56.895833    56.895833       64.495034             64.495034             64.495034 -4.229679     -4.229679     -4.229679  68.724713     68.724713     68.724713                   0.0                         0.0                         0.0   121.390867
603  2019-02-04    56.746829    63.397056   175.507887    56.746829    56.746829       65.471850             65.471850             65.471850 -2.244307     -2.244307     -2.244307  67.716157     67.716157     67.716157                   0.0                         0.0                         0.0   122.218679
604  2019-02-05    56.767487    63.972924   182.346325    56.767487    56.767487       64.377604             64.377604             64.377604 -2.851961     -2.851961     -2.851961  67.229564     67.229564     67.229564                   0.0                         0.0                         0.0   121.145091
605  2019-02-06    56.788146    60.122378   173.562913    56.788146    56.788146       63.370495             63.370495             63.370495 -3.286707     -3.286707     -3.286707  66.657202     66.657202     66.657202                   0.0                         0.0                         0.0   120.158641
606  2019-02-07    56.808805    61.887413   182.281607    56.808805    56.808805       62.324060             62.324060             62.324060 -3.668538     -3.668538     -3.668538  65.992599     65.992599     65.992599                   0.0                         0.0                         0.0   119.132865
607  2019-02-08    56.829463    57.294420   177.347017    56.829463    56.829463       60.999886             60.999886             60.999886 -4.229679     -4.229679     -4.229679  65.229565     65.229565     65.229565                   0.0                         0.0                         0.0   117.829349
608  2019-02-11    56.891439    58.967940   172.085335    56.891439    56.891439       60.053320             60.053320             60.053320 -2.244307     -2.244307     -2.244307  62.297626     62.297626     62.297626                   0.0                         0.0                         0.0   116.944759
609  2019-02-12    56.912097    54.536408   173.935613    56.912097    56.912097       58.241506             58.241506             58.241506 -2.851961     -2.851961     -2.851961  61.093467     61.093467     61.093467                   0.0                         0.0                         0.0   115.153604
610  2019-02-13    56.932756    58.497377   172.292649    56.932756    56.932756       56.486015             56.486015             56.486015 -3.286707     -3.286707     -3.286707  59.772722     59.772722     59.772722                   0.0                         0.0                         0.0   113.418771
611  2019-02-14    56.953415    54.346816   170.082319    56.953415    56.953415       54.667150             54.667150             54.667150 -3.668538     -3.668538     -3.668538  58.335688     58.335688     58.335688                   0.0                         0.0                         0.0   111.620564
612  2019-02-15    56.974073    48.955712   168.263358    56.974073    56.974073       52.554582             52.554582             52.554582 -4.229679     -4.229679     -4.229679  56.784261     56.784261     56.784261                   0.0                         0.0                         0.0   109.528655
613  2019-02-19    57.056708    49.949235   164.111134    57.056708    57.056708       46.677455             46.677455             46.677455 -2.851961     -2.851961     -2.851961  49.529415     49.529415     49.529415                   0.0                         0.0                         0.0   103.734162
614  2019-02-20    57.077366    44.885831   158.633824    57.077366    57.077366       44.203888             44.203888             44.203888 -3.286707     -3.286707     -3.286707  47.490595     47.490595     47.490595                   0.0                         0.0                         0.0   101.281254
615  2019-02-21    57.098025    45.826534   160.546827    57.098025    57.098025       41.712801             41.712801             41.712801 -3.668538     -3.668538     -3.668538  45.381340     45.381340     45.381340                   0.0                         0.0                         0.0    98.810826
616  2019-02-22    57.118683    39.923187   154.013461    57.118683    57.118683       38.983662             38.983662             38.983662 -4.229679     -4.229679     -4.229679  43.213341     43.213341     43.213341                   0.0                         0.0                         0.0    96.102345
617  2019-02-25    57.180659    31.768437   152.171788    57.180659    57.180659       34.239006             34.239006             34.239006 -2.244307     -2.244307     -2.244307  36.483313     36.483313     36.483313                   0.0                         0.0                         0.0    91.419665
618  2019-02-26    57.201318    28.931257   145.903621    57.201318    57.201318       31.356230             31.356230             31.356230 -2.851961     -2.851961     -2.851961  34.208190     34.208190     34.208190                   0.0                         0.0                         0.0    88.557547
619  2019-02-27    57.221976    25.815358   146.099609    57.221976    57.221976       28.652078             28.652078             28.652078 -3.286707     -3.286707     -3.286707  31.938785     31.938785     31.938785                   0.0                         0.0                         0.0    85.874054
620  2019-02-28    57.242635    22.816315   142.837298    57.242635    57.242635       26.018909             26.018909             26.018909 -3.668538     -3.668538     -3.668538  29.687447     29.687447     29.687447                   0.0                         0.0                         0.0    83.261544
621  2019-03-01    57.263294    28.105731   136.905990    57.263294    57.263294       23.236132             23.236132             23.236132 -4.229679     -4.229679     -4.229679  27.465811     27.465811     27.465811                   0.0                         0.0                         0.0    80.499426
622  2019-03-04    57.325269    13.269321   140.466672    57.325269    57.325269       18.836741             18.836741             18.836741 -2.244307     -2.244307     -2.244307  21.081048     21.081048     21.081048                   0.0                         0.0                         0.0    76.162010
623  2019-03-05    57.345928    15.470606   134.968800    57.345928    57.345928       16.222501             16.222501             16.222501 -2.851961     -2.851961     -2.851961  19.074462     19.074462     19.074462                   0.0                         0.0                         0.0    73.568429
624  2019-03-06    57.366587    13.480318   130.033028    57.366587    57.366587       13.853037             13.853037             13.853037 -3.286707     -3.286707     -3.286707  17.139744     17.139744     17.139744                   0.0                         0.0                         0.0    71.219623
625  2019-03-07    57.387245     8.003247   123.504965    57.387245    57.387245       11.613065             11.613065             11.613065 -3.668538     -3.668538     -3.668538  15.281604     15.281604     15.281604                   0.0                         0.0                         0.0    69.000311
626  2019-03-08    57.407904     5.430580   124.287961    57.407904    57.407904        9.273846              9.273846              9.273846 -4.229679     -4.229679     -4.229679  13.503525     13.503525     13.503525                   0.0                         0.0                         0.0    66.681750
627  2019-03-11    57.469879     6.464285   125.583154    57.469879    57.469879        6.423744              6.423744              6.423744 -2.244307     -2.244307     -2.244307   8.668051      8.668051      8.668051                   0.0                         0.0                         0.0    63.893624
628  2019-03-12    57.490538     0.556096   116.369446    57.490538    57.490538        4.372117              4.372117              4.372117 -2.851961     -2.851961     -2.851961   7.224078      7.224078      7.224078                   0.0                         0.0                         0.0    61.862656
629  2019-03-13    57.511197    -5.084599   118.424213    57.511197    57.511197        2.576431              2.576431              2.576431 -3.286707     -3.286707     -3.286707   5.863138      5.863138      5.863138                   0.0                         0.0                         0.0    60.087628
630  2019-03-14    57.531855     2.810492   119.606613    57.531855    57.531855        0.915529              0.915529              0.915529 -3.668538     -3.668538     -3.668538   4.584067      4.584067      4.584067                   0.0                         0.0                         0.0    58.447384
631  2019-03-15    57.552514    -0.069499   112.225752    57.552514    57.552514       -0.844131             -0.844131             -0.844131 -4.229679     -4.229679     -4.229679   3.385548      3.385548      3.385548                   0.0                         0.0                         0.0    56.708383
632  2019-03-18    57.614490    -1.059792   112.991249    57.614490    57.614490       -1.982735             -1.982735             -1.982735 -2.244307     -2.244307     -2.244307   0.261572      0.261572      0.261572                   0.0                         0.0                         0.0    55.631755
633  2019-03-19    57.635148    -1.186242   117.113514    57.635148    57.635148       -3.476873             -3.476873             -3.476873 -2.851961     -2.851961     -2.851961  -0.624913     -0.624913     -0.624913                   0.0                         0.0                         0.0    54.158275
634  2019-03-20    57.655807    -1.636660   114.511901    57.655807    57.655807       -4.720669             -4.720669             -4.720669 -3.286707     -3.286707     -3.286707  -1.433962     -1.433962     -1.433962                   0.0                         0.0                         0.0    52.935138
635  2019-03-21    57.676465    -8.587329   112.567298    57.676465    57.676465       -5.833236             -5.833236             -5.833236 -3.668538     -3.668538     -3.668538  -2.164697     -2.164697     -2.164697                   0.0                         0.0                         0.0    51.843230
636  2019-03-22    57.697124    -7.919008   107.326286    57.697124    57.697124       -7.045307             -7.045307             -7.045307 -4.229679     -4.229679     -4.229679  -2.815628     -2.815628     -2.815628                   0.0                         0.0                         0.0    50.651817
637  2019-03-25    57.759100    -8.636362   110.352237    57.759100    57.759100       -6.510768             -6.510768             -6.510768 -2.244307     -2.244307     -2.244307  -4.266461     -4.266461     -4.266461                   0.0                         0.0                         0.0    51.248332
638  2019-03-26    57.779758    -7.184704   106.812388    57.779758    57.779758       -7.424957             -7.424957             -7.424957 -2.851961     -2.851961     -2.851961  -4.572996     -4.572996     -4.572996                   0.0                         0.0                         0.0    50.354802
639  2019-03-27    57.800417    -8.667370   109.504459    57.800417    57.800417       -8.072320             -8.072320             -8.072320 -3.286707     -3.286707     -3.286707  -4.785613     -4.785613     -4.785613                   0.0                         0.0                         0.0    49.728097
640  2019-03-28    57.821076    -7.108656   106.782280    57.821076    57.821076       -8.569720             -8.569720             -8.569720 -3.668538     -3.668538     -3.668538  -4.901181     -4.901181     -4.901181                   0.0                         0.0                         0.0    49.251356
641  2019-03-29    57.841734   -11.467195   104.518029    57.841734    57.841734       -9.146629             -9.146629             -9.146629 -4.229679     -4.229679     -4.229679  -4.916950     -4.916950     -4.916950                   0.0                         0.0                         0.0    48.695105
642  2019-04-01    57.903710    -7.493481   108.107602    57.903710    57.903710       -6.593050             -6.593050             -6.593050 -2.244307     -2.244307     -2.244307  -4.348743     -4.348743     -4.348743                   0.0                         0.0                         0.0    51.310660
643  2019-04-02    57.924368   -11.062003   108.133547    57.924368    57.924368       -6.805853             -6.805853             -6.805853 -2.851961     -2.851961     -2.851961  -3.953892     -3.953892     -3.953892                   0.0                         0.0                         0.0    51.118516
644  2019-04-03    57.963118    -5.399734   112.209806    57.963118    57.963118       -6.746329             -6.746329             -6.746329 -3.286707     -3.286707     -3.286707  -3.459622     -3.459622     -3.459622                   0.0                         0.0                         0.0    51.216788
645  2019-04-04    58.001867    -6.649749   113.341289    58.001867    58.001867       -6.538932             -6.538932             -6.538932 -3.668538     -3.668538     -3.668538  -2.870394     -2.870394     -2.870394                   0.0                         0.0                         0.0    51.462935
646  2019-04-05    58.040617    -9.544205   109.687433    58.040617    58.040617       -6.422208             -6.422208             -6.422208 -4.229679     -4.229679     -4.229679  -2.192529     -2.192529     -2.192529                   0.0                         0.0                         0.0    51.618409
647  2019-04-08    58.156865    -3.028449   114.925085    58.156865    58.156865       -1.964195             -1.964195             -1.964195 -2.244307     -2.244307     -2.244307   0.280111      0.280111      0.280111                   0.0                         0.0                         0.0    56.192670
648  2019-04-09    58.195615    -1.370720   117.503813    58.195615    58.195615       -1.642100             -1.642100             -1.642100 -2.851961     -2.851961     -2.851961   1.209861      1.209861      1.209861                   0.0                         0.0                         0.0    56.553515
649  2019-04-10    58.234364     2.477205   116.186904    58.234364    58.234364       -1.119434             -1.119434             -1.119434 -3.286707     -3.286707     -3.286707   2.167273      2.167273      2.167273                   0.0                         0.0                         0.0    57.114930
650  2019-04-11    58.273114    -0.986352   115.987218    58.273114    58.273114       -0.533761             -0.533761             -0.533761 -3.668538     -3.668538     -3.668538   3.134777      3.134777      3.134777                   0.0                         0.0                         0.0    57.739353
651  2019-04-12    58.311863    -4.149726   120.880167    58.311863    58.311863       -0.136236             -0.136236             -0.136236 -4.229679     -4.229679     -4.229679   4.093443      4.093443      4.093443                   0.0                         0.0                         0.0    58.175628
652  2019-04-15    58.428112     8.097765   122.948054    58.428112    58.428112        4.468914              4.468914              4.468914 -2.244307     -2.244307     -2.244307   6.713221      6.713221      6.713221                   0.0                         0.0                         0.0    62.897026
653  2019-04-16    58.466861     5.214599   123.758778    58.466861    58.466861        4.579301              4.579301              4.579301 -2.851961     -2.851961     -2.851961   7.431261      7.431261      7.431261                   0.0                         0.0                         0.0    63.046162
654  2019-04-17    58.505611     6.828067   123.901381    58.505611    58.505611        4.750459              4.750459              4.750459 -3.286707     -3.286707     -3.286707   8.037166      8.037166      8.037166                   0.0                         0.0                         0.0    63.256070
655  2019-04-18    58.544360     2.908241   122.751333    58.544360    58.544360        4.842812              4.842812              4.842812 -3.668538     -3.668538     -3.668538   8.511350      8.511350      8.511350                   0.0                         0.0                         0.0    63.387172
656  2019-04-22    58.699358     8.419234   122.120389    58.699358    58.699358        6.511368              6.511368              6.511368 -2.244307     -2.244307     -2.244307   8.755675      8.755675      8.755675                   0.0                         0.0                         0.0    65.210727
657  2019-04-23    58.738108     9.405429   123.208795    58.738108    58.738108        5.487533              5.487533              5.487533 -2.851961     -2.851961     -2.851961   8.339494      8.339494      8.339494                   0.0                         0.0                         0.0    64.225641
658  2019-04-24    58.776857     6.845419   120.271992    58.776857    58.776857        4.429781              4.429781              4.429781 -3.286707     -3.286707     -3.286707   7.716488      7.716488      7.716488                   0.0                         0.0                         0.0    63.206638
659  2019-04-25    58.815607    -0.818440   119.970332    58.815607    58.815607        3.215759              3.215759              3.215759 -3.668538     -3.668538     -3.668538   6.884297      6.884297      6.884297                   0.0                         0.0                         0.0    62.031365
660  2019-04-26    58.854356    -0.811243   120.377280    58.854356    58.854356        1.614342              1.614342              1.614342 -4.229679     -4.229679     -4.229679   5.844021      5.844021      5.844021                   0.0                         0.0                         0.0    60.468698
661  2019-04-29    58.970605     5.731210   118.105264    58.970605    58.970605       -0.706102             -0.706102             -0.706102 -2.244307     -2.244307     -2.244307   1.538205      1.538205      1.538205                   0.0                         0.0                         0.0    58.264503
662  2019-04-30    59.009354     0.114871   115.329274    59.009354    59.009354       -3.105857             -3.105857             -3.105857 -2.851961     -2.851961     -2.851961  -0.253897     -0.253897     -0.253897                   0.0                         0.0                         0.0    55.903497
663  2019-05-01    59.048104    -4.026609   112.205319    59.048104    59.048104       -5.484162             -5.484162             -5.484162 -3.286707     -3.286707     -3.286707  -2.197455     -2.197455     -2.197455                   0.0                         0.0                         0.0    53.563942
664  2019-05-02    59.086853    -5.910077   107.335953    59.086853    59.086853       -7.940683             -7.940683             -7.940683 -3.668538     -3.668538     -3.668538  -4.272145     -4.272145     -4.272145                   0.0                         0.0                         0.0    51.146170
665  2019-05-03    59.125603   -10.442389   107.034356    59.125603    59.125603      -10.685065            -10.685065            -10.685065 -4.229679     -4.229679     -4.229679  -6.455386     -6.455386     -6.455386                   0.0                         0.0                         0.0    48.440538
666  2019-05-06    59.241851   -14.896414   101.299723    59.241851    59.241851      -15.650484            -15.650484            -15.650484 -2.244307     -2.244307     -2.244307 -13.406177    -13.406177    -13.406177                   0.0                         0.0                         0.0    43.591367
667  2019-05-07    59.280601   -18.384929   101.077976    59.280601    59.280601      -18.620711            -18.620711            -18.620711 -2.851961     -2.851961     -2.851961 -15.768750    -15.768750    -15.768750                   0.0                         0.0                         0.0    40.659890
668  2019-05-08    59.319350   -23.936127    91.968596    59.319350    59.319350      -21.396358            -21.396358            -21.396358 -3.286707     -3.286707     -3.286707 -18.109651    -18.109651    -18.109651                   0.0                         0.0                         0.0    37.922993
669  2019-05-09    59.358100   -25.482318    95.472428    59.358100    59.358100      -24.071564            -24.071564            -24.071564 -3.668538     -3.668538     -3.668538 -20.403026    -20.403026    -20.403026                   0.0                         0.0                         0.0    35.286536
670  2019-05-10    59.396849   -27.088932    87.837992    59.396849    59.396849      -26.853988            -26.853988            -26.853988 -4.229679     -4.229679     -4.229679 -22.624309    -22.624309    -22.624309                   0.0                         0.0                         0.0    32.542861
671  2019-05-13    59.513098   -24.676097    87.248297    59.513098    59.513098      -30.883376            -30.883376            -30.883376 -2.244307     -2.244307     -2.244307 -28.639069    -28.639069    -28.639069                   0.0                         0.0                         0.0    28.629722
672  2019-05-14    59.551847   -30.988801    79.741109    59.551847    59.551847      -33.219912            -33.219912            -33.219912 -2.851961     -2.851961     -2.851961 -30.367951    -30.367951    -30.367951                   0.0                         0.0                         0.0    26.331935
673  2019-05-15    59.590597   -33.882135    84.003209    59.590597    59.590597      -35.223048            -35.223048            -35.223048 -3.286707     -3.286707     -3.286707 -31.936341    -31.936341    -31.936341                   0.0                         0.0                         0.0    24.367548
674  2019-05-16    59.629346   -34.739289    78.831705    59.629346    59.629346      -37.004178            -37.004178            -37.004178 -3.668538     -3.668538     -3.668538 -33.335640    -33.335640    -33.335640                   0.0                         0.0                         0.0    22.625168
675  2019-05-17    59.668096   -34.112919    77.854375    59.668096    59.668096      -38.790346            -38.790346            -38.790346 -4.229679     -4.229679     -4.229679 -34.560667    -34.560667    -34.560667                   0.0                         0.0                         0.0    20.877750
676  2019-05-20    59.784344   -38.170862    76.593283    59.784344    59.784344      -39.433519            -39.433519            -39.433519 -2.244307     -2.244307     -2.244307 -37.189212    -37.189212    -37.189212                   0.0                         0.0                         0.0    20.350826
677  2019-05-21    59.823094   -42.742921    78.486253    59.823094    59.823094      -40.584282            -40.584282            -40.584282 -2.851961     -2.851961     -2.851961 -37.732322    -37.732322    -37.732322                   0.0                         0.0                         0.0    19.238811
678  2019-05-22    59.861843   -37.753160    77.069675    59.861843    59.861843      -41.410736            -41.410736            -41.410736 -3.286707     -3.286707     -3.286707 -38.124029    -38.124029    -38.124029                   0.0                         0.0                         0.0    18.451107
679  2019-05-23    59.900593   -41.908898    74.369779    59.900593    59.900593      -42.045637            -42.045637            -42.045637 -3.668538     -3.668538     -3.668538 -38.377099    -38.377099    -38.377099                   0.0                         0.0                         0.0    17.854956
680  2019-05-24    59.939342   -37.032499    79.323404    59.939342    59.939342      -42.735889            -42.735889            -42.735889 -4.229679     -4.229679     -4.229679 -38.506210    -38.506210    -38.506210                   0.0                         0.0                         0.0    17.203453
681  2019-05-28    60.094340   -37.048727    77.982826    60.094340    60.094340      -40.970149            -40.970149            -40.970149 -2.851961     -2.851961     -2.851961 -38.118188    -38.118188    -38.118188                   0.0                         0.0                         0.0    19.124191
682  2019-05-29    60.133090   -38.286313    79.371494    60.133090    60.133090      -41.169246            -41.169246            -41.169246 -3.286707     -3.286707     -3.286707 -37.882539    -37.882539    -37.882539                   0.0                         0.0                         0.0    18.963844
